月,ゲツ・ガツ・つき,month; moon,FALSE,,
書,ショ・か.く・~が.き・~がき,write,FALSE,,
父,フ・ちち,father,FALSE,,
西,セイ・サイ・ス・にし,west; Spain,FALSE,,
高,コウ・たか.い・たか・~だか・たか.まる・たか.める,tall; high; expensive,FALSE,,
本,ホン・もと,book; present; main; origin; true; real; counter for long cylindrical things,FALSE,,
二,ニ・ジ・ふた・ふた.つ・ふたたび,two; two radical (no. 7),FALSE,,
何,カ・なに・なん・なに~・なん~,what,FALSE,,
人,ジン・ニン・ひと・~り・~と,person,FALSE,,
大,ダイ・タイ・おお~・おお.きい・~おお.いに,large; big,FALSE,,
雨,ウ・あめ・あま~・~さめ,rain,FALSE,,
男,ダン・ナン・おとこ・お,male,FALSE,,
行,コウ・ギョウ・アン・い.く・ゆ.く・~ゆ.き・~ゆき・~い.き・~いき・おこな.う・おこ.なう,going; journey; carry out; conduct; act; line; row; bank,FALSE,,
間,カン・ケン・あいだ・ま・あい,interval; space,FALSE,,
六,ロク・リク・む・む.つ・むっ.つ・むい,six,FALSE,,
千,セン・ち,thousand,FALSE,,
中,チュウ・なか・うち・あた.る,in; inside; middle; mean; center,FALSE,,
生,セイ・ショウ・い.きる・い.かす・い.ける・う.まれる・うま.れる・う.まれ・うまれ・う.む・お.う・は.える・は.やす・き・なま・なま~・な.る・な.す・む.す・~う,life; genuine; birth,FALSE,,
百,ヒャク・ビャク・もも,hundred,FALSE,,
円,エン・まる.い・まる・まど・まど.か・まろ.やか,circle; yen; round,FALSE,,
北,ホク・きた,north,FALSE,,
十,ジュウ・ジッ・ジュッ・とお・と,ten,FALSE,,
子,シ・ス・ツ・こ・~こ・ね,child; sign of the rat; 11PM-1AM; first sign of Chinese zodiac,FALSE,,
見,ケン・み.る・み.える・み.せる,see; hopes; chances; idea; opinion; look at; visible,FALSE,,
電,デン,electricity,FALSE,,
右,ウ・ユウ・みぎ,right,FALSE,,
女,ジョ・ニョ・ニョウ・おんな・め,woman; female,FALSE,,
一,イチ・イツ・ひと~・ひと.つ,one; one radical (no.1),FALSE,,
左,サ・シャ・ひだり,left,FALSE,,
東,トウ・ひがし,east,FALSE,,
万,マン・バン・よろず,"ten thousand; 10,000",FALSE,,
南,ナン・ナ・みなみ,south,FALSE,,
木,ボク・モク・き・こ~,tree; wood,FALSE,,
九,キュウ・ク・ここの・ここの.つ,nine,FALSE,,
食,ショク・ジキ・く.う・く.らう・た.べる・は.む,eat; food,FALSE,,
入,ニュウ・ジュ・い.る・~い.る・~い.り・い.れる・~い.れ・はい.る,enter; insert,FALSE,,
白,ハク・ビャク・しろ・しら~・しろ.い,white,FALSE,,
