Real;Predicted;Time (us)
0.13513514;0.05734029;4.00
0.10810811;0.07257187;8.00
0.05405405;0.07426144;8.00
0.02702703;0.05735709;6.00
0.35135135;0.44336933;8.00
0.40540540;0.47811243;6.00
0.05405405;0.07867462;6.00
0.32432431;0.33086830;8.00
0.21621622;0.28764728;4.00
0.10810811;0.08787896;8.00
0.08108108;0.06934676;8.00
0.24324325;0.23769403;6.00
0.29729730;0.25018856;6.00
0.05405405;0.06705602;8.00
0.10810811;0.09049150;6.00
0.10810811;0.08176735;8.00
0.05405405;0.08281482;6.00
0.40540540;0.41540733;8.00
0.08108108;0.07621600;6.00
0.32432431;0.33684781;8.00
0.05405405;0.06056302;8.00
0.10810811;0.08094870;8.00
0.08108108;0.07197186;8.00
0.40540540;0.40380359;4.00
0.05405405;0.04656161;6.00
0.16216215;0.13629945;8.00
0.05405405;0.12650345;8.00
0.29729730;0.28751862;4.00
0.05405405;0.06209361;8.00
0.05405405;0.04953068;6.00
0.05405405;0.07520949;8.00
0.37837839;0.40896139;8.00
0.05405405;0.06579716;6.00
0.45945945;0.52511567;8.00
0.27027026;0.19936742;4.00
0.10810811;0.07750179;6.00
0.05405405;0.06705602;6.00
0.27027026;0.33708438;6.00
0.43243244;0.47933927;6.00
0.05405405;0.07448393;10.00
0.05405405;0.06886616;6.00
0.40540540;0.45343268;8.00
0.08108108;0.07667183;8.00
0.05405405;0.06304481;6.00
0.08108108;0.07245944;6.00
0.08108108;0.06975447;6.00
0.10810811;0.07266126;8.00
0.40540540;0.37887481;6.00
0.10810811;0.06924016;8.00
0.24324325;0.23116347;6.00
0.05405405;0.08562333;8.00
0.18918920;0.16428711;6.00
0.08108108;0.07116431;4.00
0.02702703;0.05425352;8.00
0.13513514;0.13333224;6.00
0.24324325;0.26419300;8.00
0.05405405;0.05052584;4.00
0.02702703;0.05165644;6.00
0.05405405;0.04634641;6.00
0.27027026;0.25624758;10.00
0.29729730;0.29375842;6.00
0.08108108;0.07672621;6.00
0.05405405;0.06151748;6.00
0.05405405;0.05780480;6.00
0.51351351;0.45411551;6.00
0.05405405;0.05119663;6.00
0.43243244;0.46053463;8.00
0.08108108;0.07926503;4.00
0.18918920;0.15536521;6.00
0.05405405;0.06846462;8.00
0.05405405;0.07634275;8.00
0.40540540;0.52112657;6.00
0.16216215;0.12957321;6.00
0.08108108;0.07602581;8.00
0.10810811;0.06478005;6.00
0.05405405;0.07639387;6.00
0.08108108;0.07493120;6.00
0.08108108;0.07586215;8.00
0.32432431;0.27026910;4.00
0.18918920;0.10609563;6.00
0.02702703;0.04777529;8.00
0.08108108;0.06078693;6.00
0.29729730;0.32521093;6.00
0.08108108;0.08334649;6.00
0.43243244;0.41911560;6.00
0.08108108;0.06942114;6.00
0.24324325;0.27081019;8.00
0.64864868;0.50603324;6.00
0.05405405;0.06362767;6.00
0.10810811;0.06369966;8.00
0.27027026;0.32153848;8.00
0.13513514;0.12530698;8.00
0.16216215;0.07907491;6.00
0.29729730;0.44915909;6.00
0.16216215;0.11000484;10.00
0.37837839;0.39026132;8.00
0.05405405;0.04893090;8.00
0.02702703;0.07419774;6.00
0.08108108;0.08285743;6.00
0.16216215;0.31309664;6.00
0.37837839;0.38214806;8.00
0.02702703;0.07254323;8.00
0.29729730;0.21608676;6.00
0.16216215;0.11290334;8.00
0.37837839;0.43385261;8.00
0.05405405;0.07293203;6.00
0.08108108;0.09678663;8.00
0.05405405;0.07356852;8.00
0.05405405;0.05113763;6.00
0.08108108;0.06873358;4.00
0.18918920;0.23973364;8.00
0.08108108;0.07770612;6.00
0.45945945;0.52180535;8.00
0.24324325;0.24942073;6.00
0.05405405;0.07081722;6.00
0.05405405;0.06457888;4.00
0.08108108;0.04865247;8.00
0.16216215;0.14951156;6.00
0.08108108;0.07704671;8.00
0.16216215;0.13302460;6.00
0.05405405;0.06825491;4.00
0.16216215;0.07215559;6.00
0.24324325;0.25085500;8.00
0.51351351;0.49847272;6.00
0.08108108;0.05126953;6.00
0.40540540;0.45398644;6.00
0.05405405;0.06639775;6.00
0.48648649;0.49008712;6.00
0.05405405;0.07026497;6.00
0.13513514;0.07151239;10.00
0.35135135;0.30906406;6.00
0.13513514;0.05906281;8.00
0.10810811;0.20008074;6.00
0.05405405;0.06858373;6.00
0.08108108;0.08264007;8.00
0.29729730;0.29605252;6.00
0.08108108;0.06834465;4.00
0.08108108;0.09153994;6.00
0.18918920;0.12296203;6.00
0.02702703;0.06572205;8.00
0.05405405;0.07557652;6.00
0.08108108;0.07914915;6.00
0.21621622;0.31173763;6.00
0.05405405;0.05201609;8.00
0.08108108;0.08756952;8.00
0.05405405;0.06340459;8.00
0.18918920;0.15424187;6.00
0.05405405;0.07133359;8.00
0.02702703;0.06583381;6.00
0.05405405;0.06172536;12.00
0.13513514;0.12004443;6.00
0.08108108;0.07451972;6.00
0.32432431;0.43101802;8.00
0.32432431;0.31493920;8.00
0.05405405;0.07245297;6.00
0.37837839;0.37584266;4.00
0.05405405;0.04761043;8.00
0.05405405;0.07149599;6.00
0.08108108;0.09165405;6.00
0.05405405;0.04765328;6.00
0.10810811;0.12535492;6.00
0.05405405;0.06032387;8.00
0.05405405;0.05320587;6.00
0.27027026;0.23652706;6.00
0.18918920;0.24419394;8.00
0.18918920;0.17235442;8.00
0.05405405;0.06706405;4.00
0.05405405;0.05960838;8.00
0.10810811;0.09629449;8.00
0.21621622;0.19640665;8.00
0.05405405;0.10554115;6.00
0.05405405;0.05294983;4.00
0.05405405;0.10395246;6.00
0.10810811;0.06419072;8.00
0.05405405;0.06258377;6.00
0.94594598;0.47396460;6.00
0.05405405;0.07403028;8.00
0.35135135;0.45069847;6.00
0.05405405;0.08758342;8.00
0.05405405;0.06954927;8.00
0.08108108;0.06482871;8.00
0.21621622;0.25927034;6.00
0.37837839;0.47904667;8.00
0.37837839;0.33675438;4.00
0.18918920;0.21074776;6.00
0.05405405;0.07274460;8.00
0.08108108;0.07423935;6.00
0.08108108;0.07329407;8.00
0.24324325;0.21691473;8.00
0.18918920;0.10395246;6.00
0.08108108;0.07461598;6.00
0.10810811;0.11524596;6.00
0.02702703;0.06156638;8.00
0.10810811;0.08129899;6.00
0.10810811;0.06576750;4.00
0.05405405;0.09117725;6.00
0.05405405;0.06756704;6.00
0.08108108;0.06100990;6.00
0.08108108;0.07018406;6.00
0.05405405;0.07512642;6.00
0.43243244;0.29650763;6.00
0.05405405;0.08166484;8.00
0.05405405;0.05805642;8.00
0.29729730;0.35460803;8.00
0.37837839;0.44050002;12.00
0.02702703;0.05647907;4.00
0.32432431;0.24153610;6.00
0.08108108;0.06792240;6.00
0.05405405;0.05901034;6.00
0.13513514;0.11950236;8.00
0.02702703;0.06454649;8.00
0.05405405;0.06421055;4.00
0.05405405;0.05701382;4.00
0.05405405;0.07500490;4.00
0.05405405;0.07103153;8.00
0.05405405;0.07008646;4.00
0.27027026;0.34574336;4.00
0.13513514;0.06756490;8.00
0.18918920;0.16761541;8.00
0.45945945;0.51290119;8.00
0.29729730;0.34355330;4.00
0.27027026;0.27473518;8.00
0.05405405;0.06487577;8.00
0.21621622;0.12846139;8.00
0.21621622;0.07539465;12.00
0.40540540;0.43634212;8.00
0.05405405;0.13373888;8.00
0.05405405;0.12739955;4.00
0.05405405;0.04871272;8.00
0.05405405;0.07026497;8.00
0.05405405;0.06514362;8.00
0.35135135;0.31468868;4.00
0.05405405;0.07870471;4.00
0.05405405;0.07803885;8.00
0.18918920;0.23316096;8.00
0.08108108;0.06922432;8.00
0.08108108;0.08351279;8.00
0.35135135;0.33815849;4.00
0.05405405;0.06431988;8.00
0.35135135;0.45243162;4.00
0.05405405;0.07367688;8.00
0.18918920;0.20782016;8.00
0.05405405;0.04663581;8.00
0.02702703;0.06880567;8.00
0.13513514;0.12491390;8.00
0.16216215;0.26799127;8.00
0.02702703;0.05260891;8.00
0.08108108;0.07141330;4.00
0.05405405;0.04505816;8.00
0.13513514;0.05621723;8.00
0.45945945;0.51164591;8.00
0.32432431;0.39909366;8.00
0.10810811;0.07929419;4.00
0.32432431;0.45530081;4.00
0.08108108;0.07779695;4.00
0.05405405;0.09381569;4.00
0.05405405;0.06325940;4.00
0.02702703;0.06620953;8.00
0.02702703;0.06200846;4.00
0.08108108;0.06705888;4.00
0.05405405;0.06501454;8.00
0.54054052;0.24895488;8.00
0.21621622;0.25167373;8.00
0.05405405;0.05118077;4.00
0.40540540;0.32767266;8.00
0.05405405;0.06366070;4.00
0.08108108;0.08813955;8.00
0.05405405;0.06991740;4.00
0.08108108;0.05880980;4.00
0.21621622;0.13733828;8.00
0.16216215;0.16993967;8.00
0.10810811;0.07736887;8.00
0.05405405;0.06394934;4.00
0.08108108;0.07382654;8.00
0.08108108;0.07914915;4.00
0.08108108;0.07686400;4.00
0.21621622;0.18873882;8.00
0.13513514;0.17229064;8.00
0.24324325;0.17056414;4.00
0.45945945;0.48175952;4.00
0.13513514;0.11779517;8.00
0.08108108;0.08000951;4.00
0.05405405;0.06197425;4.00
0.21621622;0.22246122;4.00
0.05405405;0.06599856;8.00
0.24324325;0.32117832;8.00
0.16216215;0.14600536;4.00
0.21621622;0.21777242;4.00
0.35135135;0.45334056;8.00
0.08108108;0.07512642;4.00
0.08108108;0.07108336;4.00
0.05405405;0.06975447;8.00
0.02702703;0.06407311;4.00
0.05405405;0.03889707;8.00
0.29729730;0.30631042;4.00
0.13513514;0.13738219;8.00
0.37837839;0.46010163;8.00
0.05405405;0.08877385;8.00
0.05405405;0.07043220;8.00
0.10810811;0.07660307;8.00
0.05405405;0.06716675;8.00
0.05405405;0.08568639;4.00
0.10810811;0.08494602;4.00
0.27027026;0.37136316;8.00
0.24324325;0.21357596;8.00
0.10810811;0.09658665;4.00
0.05405405;0.08472938;4.00
0.24324325;0.23097274;8.00
0.08108108;0.08729357;4.00
0.08108108;0.06516173;8.00
0.05405405;0.05780265;8.00
0.08108108;0.10163911;8.00
0.08108108;0.06901507;4.00
0.02702703;0.06769900;4.00
0.05405405;0.06540339;8.00
0.08108108;0.07461598;4.00
0.05405405;0.04765328;8.00
0.21621622;0.23074426;4.00
0.05405405;0.06540339;4.00
0.29729730;0.30631042;8.00
0.35135135;0.32875410;4.00
0.43243244;0.39626616;8.00
0.27027026;0.33753380;8.00
0.21621622;0.21999405;8.00
0.10810811;0.06279070;4.00
0.08108108;0.06934728;4.00
0.40540540;0.33780676;4.00
0.08108108;0.07825352;8.00
0.10810811;0.06309829;4.00
0.05405405;0.05960838;8.00
0.51351351;0.51781631;4.00
0.27027026;0.27290085;4.00
0.08108108;0.06693509;4.00
0.16216215;0.13405612;8.00
0.05405405;0.06273422;4.00
0.13513514;0.16995384;8.00
0.05405405;0.08434587;8.00
0.05405405;0.06055961;4.00
0.05405405;0.08115319;8.00
0.29729730;0.26464996;8.00
0.02702703;0.04710703;4.00
0.08108108;0.07965648;8.00
0.67567569;0.49301010;4.00
0.16216215;0.16789645;8.00
0.05405405;0.06516173;8.00
0.24324325;0.25069454;8.00
0.08108108;0.06113625;4.00
0.10810811;0.16046922;4.00
0.21621622;0.15239362;8.00
0.05405405;0.07796200;8.00
0.05405405;0.06149130;8.00
0.35135135;0.35481331;4.00
0.08108108;0.06040990;8.00
0.05405405;0.06864326;8.00
0.05405405;0.05798941;8.00
0.05405405;0.04988205;4.00
0.29729730;0.31680363;4.00
0.10810811;0.08018290;8.00
0.05405405;0.08288389;8.00
0.05405405;0.07658330;8.00
0.48648649;0.49075052;8.00
0.45945945;0.38748708;8.00
0.08108108;0.08037198;4.00
0.05405405;0.07139906;8.00
0.75675678;0.44455680;8.00
0.05405405;0.06885513;8.00
0.02702703;0.05235380;4.00
0.21621622;0.21919252;8.00
0.08108108;0.07507274;4.00
0.21621622;0.12803747;4.00
0.16216215;0.11142267;8.00
0.05405405;0.07411641;8.00
0.16216215;0.16107538;4.00
0.10810811;0.10056019;8.00
0.05405405;0.05247192;4.00
0.18918920;0.27445531;8.00
0.02702703;0.06049726;4.00
0.05405405;0.05360586;4.00
0.08108108;0.06763114;4.00
0.16216215;0.08284837;8.00
0.29729730;0.32521737;4.00
0.27027026;0.26225543;8.00
0.08108108;0.07116431;8.00
0.08108108;0.06512788;4.00
0.05405405;0.04935819;8.00
0.08108108;0.05712288;8.00
0.54054052;0.48316926;8.00
0.43243244;0.45374119;8.00
0.05405405;0.06336024;8.00
0.05405405;0.06678052;8.00
0.08108108;0.08058505;4.00
0.35135135;0.31587344;8.00
0.37837839;0.38248938;8.00
0.02702703;0.06441613;4.00
0.24324325;0.24248467;8.00
0.21621622;0.14428858;4.00
0.05405405;0.06008382;8.00
0.54054052;0.44523281;4.00
0.05405405;0.06679907;8.00
0.24324325;0.24298503;8.00
0.05405405;0.06394934;8.00
0.08108108;0.07356852;8.00
0.05405405;0.06540339;8.00
0.08108108;0.06985613;4.00
0.32432431;0.41872972;4.00
0.21621622;0.12390980;8.00
0.18918920;0.26426846;8.00
0.02702703;0.07418771;8.00
0.13513514;0.14606309;8.00
0.13513514;0.14600536;8.00
0.08108108;0.06771262;4.00
0.05405405;0.05055167;8.00
0.08108108;0.07758785;4.00
0.05405405;0.07734407;4.00
0.13513514;0.13476299;8.00
0.10810811;0.11684579;4.00
0.05405405;0.06864326;8.00
0.05405405;0.07943942;8.00
0.18918920;0.20202425;8.00
0.05405405;0.06706405;4.00
0.56756759;0.48548725;8.00
0.08108108;0.07019950;8.00
0.05405405;0.07476821;8.00
0.08108108;0.06693874;8.00
0.05405405;0.08246349;8.00
0.37837839;0.34676638;4.00
0.05405405;0.06257632;8.00
0.05405405;0.07074224;4.00
0.05405405;0.04505816;8.00
0.02702703;0.06155672;8.00
0.18918920;0.15601748;4.00
0.05405405;0.06008306;8.00
0.32432431;0.24210325;8.00
0.54054052;0.30626506;4.00
0.08108108;0.09153994;8.00
0.05405405;0.04442614;8.00
0.05405405;0.05631245;8.00
0.08108108;0.07914915;8.00
0.37837839;0.44041714;4.00
0.05405405;0.05219388;8.00
0.05405405;0.07500490;8.00
0.10810811;0.07318576;8.00
0.08108108;0.07971776;4.00
0.10810811;0.07977049;4.00
0.10810811;0.09856473;4.00
0.13513514;0.10975450;8.00
0.35135135;0.33717269;8.00
0.24324325;0.23661633;8.00
0.05405405;0.07858022;8.00
0.08108108;0.07469920;8.00
0.24324325;0.34390509;4.00
0.05405405;0.06501454;4.00
0.05405405;0.06979451;8.00
0.08108108;0.07148098;8.00
0.27027026;0.31942132;8.00
0.08108108;0.06956649;8.00
0.08108108;0.07257412;8.00
0.05405405;0.03657956;8.00
0.05405405;0.06421055;8.00
0.18918920;0.18317473;8.00
0.05405405;0.07102001;8.00
0.45945945;0.43360022;4.00
0.35135135;0.35478583;4.00
0.18918920;0.21076770;4.00
0.40540540;0.38119546;8.00
0.16216215;0.19137837;8.00
0.05405405;0.06425308;8.00
0.32432431;0.36026973;8.00
0.08108108;0.07557195;8.00
0.27027026;0.24630633;8.00
0.05405405;0.06516173;8.00
0.37837839;0.44359654;8.00
0.05405405;0.06399907;4.00
0.24324325;0.24092905;8.00
0.24324325;0.27103814;8.00
0.05405405;0.07348847;8.00
0.08108108;0.06858373;8.00
0.10810811;0.08009169;4.00
0.08108108;0.09141620;4.00
0.29729730;0.28842229;4.00
0.05405405;0.06304481;8.00
0.62162161;0.51854289;8.00
0.05405405;0.05064145;8.00
0.32432431;0.31596667;8.00
0.27027026;0.20533113;8.00
0.43243244;0.43406230;8.00
0.08108108;0.07017453;4.00
0.43243244;0.39169657;4.00
0.05405405;0.06763114;8.00
0.32432431;0.32684287;8.00
0.32432431;0.33658835;8.00
0.48648649;0.51773483;4.00
0.08108108;0.06591396;8.00
0.16216215;0.16020069;4.00
0.02702703;0.05850173;8.00
0.18918920;0.08278567;4.00
0.05405405;0.08566402;8.00
0.32432431;0.31039053;8.00
0.02702703;0.06389375;4.00
0.10810811;0.11936112;4.00
0.13513514;0.23607767;8.00
0.05405405;0.07382654;4.00
0.08108108;0.08185233;8.00
0.16216215;0.07094022;12.00
0.05405405;0.03924878;8.00
0.43243244;0.41507444;8.00
0.05405405;0.03813266;4.00
0.05405405;0.05789912;8.00
0.05405405;0.06588568;8.00
0.21621622;0.23853439;8.00
0.29729730;0.28712535;8.00
0.43243244;0.40462971;8.00
0.18918920;0.21583931;8.00
0.37837839;0.38988322;8.00
0.05405405;0.06516173;4.00
0.02702703;0.05260891;8.00
0.05405405;0.06325940;8.00
0.05405405;0.07621600;4.00
0.05405405;0.06055961;8.00
0.32432431;0.41684851;8.00
0.13513514;0.12056313;4.00
0.05405405;0.07361235;4.00
0.32432431;0.41743335;4.00
0.05405405;0.07158763;8.00
0.37837839;0.37925190;8.00
0.16216215;0.19224484;8.00
0.08108108;0.07512642;4.00
0.10810811;0.10173356;8.00
0.43243244;0.38304690;8.00
0.27027026;0.32115099;8.00
0.05405405;0.06669575;8.00
0.05405405;0.07355344;8.00
0.08108108;0.07517340;4.00
0.43243244;0.39362121;8.00
0.21621622;0.19613941;8.00
0.16216215;0.12477545;4.00
0.05405405;0.04398177;8.00
0.18918920;0.20982867;4.00
0.10810811;0.10066500;8.00
0.05405405;0.07424922;8.00
0.08108108;0.10172170;8.00
0.05405405;0.06706405;4.00
0.24324325;0.14773795;4.00
0.05405405;0.05084210;8.00
0.16216215;0.18271308;8.00
0.08108108;0.07684089;8.00
0.40540540;0.35906100;8.00
0.02702703;0.06682389;8.00
0.16216215;0.13351171;8.00
0.13513514;0.29302210;4.00
0.05405405;0.05183990;4.00
0.05405405;0.06417172;4.00
0.59459460;0.51139534;8.00
0.05405405;0.09468654;12.00
0.35135135;0.35478583;8.00
0.08108108;0.05252166;8.00
0.02702703;0.06826417;8.00
0.05405405;0.05943512;8.00
0.05405405;0.06810857;8.00
0.13513514;0.21879698;4.00
0.05405405;0.07643592;8.00
0.08108108;0.08486503;4.00
0.08108108;0.08437141;8.00
0.64864868;0.49307832;8.00
0.35135135;0.34710565;4.00
0.27027026;0.22818290;8.00
0.10810811;0.13645013;4.00
0.05405405;0.08972110;8.00
0.05405405;0.09211323;8.00
0.05405405;0.06470803;8.00
0.05405405;0.06611294;8.00
0.27027026;0.35800079;8.00
0.05405405;0.06681574;8.00
0.24324325;0.29433027;12.00
0.05405405;0.06179938;8.00
0.32432431;0.39105019;4.00
0.37837839;0.43536058;4.00
0.32432431;0.31268096;8.00
0.05405405;0.07936502;8.00
0.05405405;0.06864326;8.00
0.29729730;0.33316034;8.00
0.43243244;0.44314680;4.00
0.21621622;0.21713831;8.00
0.45945945;0.36828041;8.00
0.05405405;0.05901101;8.00
0.40540540;0.44047630;4.00
0.08108108;0.06925490;4.00
0.51351351;0.46604040;8.00
0.05405405;0.05957302;8.00
0.13513514;0.13904677;8.00
0.27027026;0.29561082;4.00
0.05405405;0.04671106;8.00
0.40540540;0.18669577;4.00
0.02702703;0.05878241;8.00
0.05405405;0.07875589;8.00
0.13513514;0.15858229;8.00
0.08108108;0.08009169;8.00
0.40540540;0.44941992;8.00
0.24324325;0.26601735;8.00
0.05405405;0.05885780;4.00
0.05405405;0.06514068;8.00
0.05405405;0.08837517;8.00
0.51351351;0.25828472;4.00
0.40540540;0.40728033;8.00
0.05405405;0.03710469;8.00
0.05405405;0.05901034;8.00
0.29729730;0.31415790;8.00
0.32432431;0.48672032;8.00
0.21621622;0.23984383;8.00
0.02702703;0.06467449;8.00
0.08108108;0.06117398;8.00
0.54054052;0.39235660;8.00
0.40540540;0.46950471;8.00
0.24324325;0.27382624;4.00
0.05405405;0.08633733;8.00
0.21621622;0.07990219;8.00
0.08108108;0.07755715;8.00
0.08108108;0.14339066;8.00
0.05405405;0.05925782;4.00
0.21621622;0.27007261;8.00
0.37837839;0.44095451;8.00
0.05405405;0.05427067;4.00
0.02702703;0.05144428;8.00
0.10810811;0.10800657;8.00
0.05405405;0.07350811;4.00
0.08108108;0.07627553;4.00
0.05405405;0.05390067;4.00
0.08108108;0.05547832;8.00
0.18918920;0.24313071;4.00
0.05405405;0.05687949;8.00
0.29729730;0.35901728;4.00
0.05405405;0.05171833;4.00
0.08108108;0.07046046;4.00
0.27027026;0.26711822;4.00
0.05405405;0.05976954;8.00
0.21621622;0.21422836;4.00
0.05405405;0.07077777;8.00
0.16216215;0.08313974;4.00
0.05405405;0.06190730;8.00
0.21621622;0.27669632;4.00
0.02702703;0.05325245;8.00
0.05405405;0.06877172;8.00
0.27027026;0.19474755;8.00
0.37837839;0.37475798;4.00
0.05405405;0.06295528;4.00
0.13513514;0.06814153;8.00
0.10810811;0.08058655;8.00
0.05405405;0.07069350;8.00
0.05405405;0.06864326;4.00
0.05405405;0.04595360;4.00
0.18918920;0.17819230;4.00
0.05405405;0.06245847;8.00
0.37837839;0.43936390;4.00
0.35135135;0.33916333;8.00
0.29729730;0.29382437;4.00
0.05405405;0.04682409;4.00
0.24324325;0.26330966;4.00
0.05405405;0.09106113;4.00
0.10810811;0.08308817;8.00
0.08108108;0.09298897;8.00
0.43243244;0.42018184;4.00
0.45945945;0.41580918;8.00
0.05405405;0.07510482;8.00
0.05405405;0.04935819;8.00
0.51351351;0.47898790;4.00
0.29729730;0.45885178;8.00
0.32432431;0.33431637;8.00
0.27027026;0.23097274;4.00
0.08108108;0.07359501;4.00
0.05405405;0.07942709;4.00
0.27027026;0.36167681;8.00
0.02702703;0.06113625;4.00
0.02702703;0.04591728;8.00
0.02702703;0.06645187;8.00
0.08108108;0.13523096;8.00
0.05405405;0.05069479;4.00
0.05405405;0.07229464;8.00
0.24324325;0.26018491;8.00
0.10810811;0.11758451;8.00
0.08108108;0.07413600;8.00
0.29729730;0.36948091;8.00
0.05405405;0.06677192;8.00
0.08108108;0.06771262;8.00
0.45945945;0.51081949;8.00
0.05405405;0.05887474;4.00
0.08108108;0.08184242;4.00
0.16216215;0.13338307;8.00
0.08108108;0.07652134;8.00
0.18918920;0.17329343;8.00
0.08108108;0.07257412;8.00
0.08108108;0.07557195;4.00
0.05405405;0.07782635;8.00
0.16216215;0.15650295;8.00
0.02702703;0.04776562;4.00
0.05405405;0.06083235;4.00
0.24324325;0.24550164;4.00
0.21621622;0.29275393;8.00
0.37837839;0.41350362;8.00
0.29729730;0.32981429;8.00
0.02702703;0.06720155;8.00
0.05405405;0.09432203;8.00
0.05405405;0.06092266;8.00
0.18918920;0.19298933;4.00
0.24324325;0.16565309;4.00
0.08108108;0.06922007;4.00
0.08108108;0.08176735;4.00
0.08108108;0.06605814;8.00
0.05405405;0.10971354;4.00
0.05405405;0.05934273;8.00
0.05405405;0.06559850;4.00
0.05405405;0.05360586;8.00
0.05405405;0.10216343;8.00
0.10810811;0.15051557;4.00
0.05405405;0.07616469;8.00
0.27027026;0.32560205;8.00
0.35135135;0.29193711;8.00
0.05405405;0.07079715;4.00
0.29729730;0.32431152;8.00
0.21621622;0.30451530;8.00
0.05405405;0.06261619;8.00
0.02702703;0.06285717;8.00
0.08108108;0.07984567;4.00
0.05405405;0.06516173;8.00
0.08108108;0.07434557;8.00
0.37837839;0.48603857;4.00
0.08108108;0.07166623;12.00
0.05405405;0.05917204;8.00
0.40540540;0.42999059;8.00
0.08108108;0.06611294;4.00
0.13513514;0.13331300;8.00
0.08108108;0.11936446;8.00
0.05405405;0.06056302;8.00
0.18918920;0.18474601;4.00
0.08108108;0.06516173;4.00
0.05405405;0.06621527;4.00
0.08108108;0.07985423;4.00
0.05405405;0.04928759;8.00
0.05405405;0.10108817;8.00
0.05405405;0.04917471;8.00
0.10810811;0.11142219;8.00
0.05405405;0.06540339;4.00
0.21621622;0.19279318;4.00
0.13513514;0.07938859;8.00
0.16216215;0.19226103;4.00
0.70270270;0.45359081;8.00
0.05405405;0.08456665;8.00
0.08108108;0.07935275;8.00
0.05405405;0.03602144;8.00
0.08108108;0.07257412;4.00
0.18918920;0.14130044;8.00
0.48648649;0.49823725;4.00
0.45945945;0.33048081;8.00
0.05405405;0.06547557;4.00
0.05405405;0.05886379;4.00
0.13513514;0.15348604;8.00
0.05405405;0.06763126;4.00
0.18918920;0.16976506;4.00
0.05405405;0.06485889;8.00
0.32432431;0.43540972;4.00
0.05405405;0.06304481;8.00
0.05405405;0.08185727;12.00
0.05405405;0.05021064;8.00
0.29729730;0.28828284;8.00
0.05405405;0.07524025;4.00
0.32432431;0.22441703;8.00
0.08108108;0.07358585;8.00
0.37837839;0.44314212;8.00
0.05405405;0.06209361;8.00
0.05405405;0.07486729;8.00
0.18918920;0.19070409;8.00
0.02702703;0.05503395;8.00
0.02702703;0.05865017;8.00
0.05405405;0.06258377;8.00
0.91891891;0.48169702;8.00
0.45945945;0.50908935;4.00
0.37837839;0.37922624;8.00
0.05405405;0.05921426;8.00
0.29729730;0.32132006;4.00
0.05405405;0.08758637;8.00
0.05405405;0.09269784;8.00
0.35135135;0.48981678;8.00
0.27027026;0.31246108;8.00
0.05405405;0.07072881;8.00
0.02702703;0.07150166;4.00
0.05405405;0.07413388;8.00
0.13513514;0.13600372;8.00
0.21621622;0.21919252;8.00
0.35135135;0.36984643;8.00
0.08108108;0.07589099;4.00
0.24324325;0.20989421;4.00
0.05405405;0.07644538;8.00
0.72972971;0.44538093;8.00
0.05405405;0.06200803;4.00
0.08108108;0.06846462;8.00
0.05405405;0.05163762;4.00
0.29729730;0.29840222;8.00
0.05405405;0.05915589;8.00
0.29729730;0.41279697;8.00
0.05405405;0.08393446;4.00
0.05405405;0.06476752;8.00
0.37837839;0.37530154;8.00
0.40540540;0.41263738;8.00
0.05405405;0.06464852;8.00
0.08108108;0.08270647;8.00
0.05405405;0.07003945;8.00
0.16216215;0.16078049;8.00
0.10810811;0.09177828;4.00
0.10810811;0.12259616;4.00
0.16216215;0.19031657;8.00
0.08108108;0.09796900;8.00
0.51351351;0.50359720;12.00
0.51351351;0.51635212;8.00
0.05405405;0.05929235;8.00
0.27027026;0.27965456;8.00
0.05405405;0.09633669;8.00
0.05405405;0.06222760;8.00
0.05405405;0.07476341;4.00
0.02702703;0.06195695;8.00
0.24324325;0.28247875;8.00
0.05405405;0.05807437;8.00
0.37837839;0.43863389;8.00
0.40540540;0.39404321;8.00
0.08108108;0.07602581;8.00
0.08108108;0.07359523;4.00
0.05405405;0.06008382;8.00
0.05405405;0.06552505;8.00
0.21621622;0.21325111;4.00
0.10810811;0.07191134;8.00
0.37837839;0.44013038;8.00
0.05405405;0.10686023;8.00
0.05405405;0.07018406;12.00
0.05405405;0.04341478;4.00
0.16216215;0.15046796;4.00
0.29729730;0.35622919;4.00
0.10810811;0.04863326;8.00
0.13513514;0.24652338;8.00
0.13513514;0.06673261;8.00
0.37837839;0.29273388;8.00
0.05405405;0.06985613;8.00
0.59459460;0.50535750;8.00
0.13513514;0.08595210;8.00
0.21621622;0.20997608;8.00
0.08108108;0.07748193;4.00
0.24324325;0.22328411;4.00
0.13513514;0.13705325;8.00
0.05405405;0.08027294;8.00
0.08108108;0.05265375;8.00
0.35135135;0.33355343;4.00
0.08108108;0.09795280;8.00
0.13513514;0.13285148;4.00
0.05405405;0.06421055;8.00
0.18918920;0.12760821;8.00
0.13513514;0.12835701;8.00
0.05405405;0.07003214;4.00
0.05405405;0.07155271;8.00
0.10810811;0.16153254;8.00
0.05405405;0.04991961;4.00
0.05405405;0.07588889;8.00
0.13513514;0.10509353;4.00
0.05405405;0.06706405;4.00
0.21621622;0.27691340;8.00
0.13513514;0.07820356;8.00
0.08108108;0.08021074;8.00
0.05405405;0.09549805;8.00
0.10810811;0.06794371;8.00
0.10810811;0.12362191;8.00
0.43243244;0.45347723;8.00
0.10810811;0.09698562;8.00
0.05405405;0.06316419;8.00
0.05405405;0.06440821;4.00
0.05405405;0.06325940;8.00
0.43243244;0.50533575;8.00
0.05405405;0.06620000;8.00
0.16216215;0.18693575;8.00
