Real;Predicted;Time (us)
0.13513514;0.19652750;778.00
0.05405405;0.04258604;780.00
0.05405405;0.04692832;778.00
0.35135135;0.28911313;780.00
0.05405405;0.12228971;778.00
0.02702703;-0.01832421;778.00
0.08108108;-0.09514066;776.00
0.02702703;-0.17705254;778.00
0.32432431;-0.17158152;780.00
0.05405405;-0.03793576;774.00
0.05405405;-0.48204598;778.00
0.02702703;-0.18340054;778.00
0.40540540;0.40785155;778.00
0.08108108;0.06296064;774.00
0.05405405;0.55815327;776.00
0.16216215;-0.12876290;776.00
0.05405405;0.17799005;778.00
0.16216215;0.12395304;774.00
0.02702703;-0.47093377;776.00
0.05405405;0.04692832;776.00
0.05405405;-0.25651243;778.00
0.05405405;0.15128590;780.00
0.13513514;-0.20038164;778.00
0.10810811;-0.11896998;778.00
0.05405405;-0.00969759;780.00
0.02702703;0.11322723;778.00
0.35135135;0.31456110;780.00
0.40540540;0.30729726;778.00
0.05405405;-0.11169843;774.00
0.32432431;-0.09152817;776.00
0.21621622;0.39078918;778.00
0.10810811;0.11272267;778.00
0.08108108;-0.04470705;774.00
0.24324325;0.34940892;778.00
0.29729730;0.12291260;780.00
0.05405405;0.19240491;778.00
0.10810811;-0.00753590;776.00
0.10810811;0.02955849;780.00
0.05405405;0.09734485;778.00
0.40540540;0.26444420;776.00
0.08108108;0.07903524;774.00
0.32432431;0.29407990;776.00
0.05405405;0.04258604;778.00
0.10810811;-0.01019571;776.00
0.08108108;-0.02949734;780.00
0.40540540;0.83825225;778.00
0.05405405;-0.40724409;780.00
0.16216215;-0.25066510;778.00
0.05405405;-0.06860569;778.00
0.29729730;0.39708817;778.00
0.05405405;0.00174608;776.00
0.05405405;-0.06661969;772.00
0.05405405;0.23701993;776.00
0.37837839;0.50484467;778.00
0.05405405;-0.05984142;776.00
0.45945945;0.59155458;776.00
0.27027026;-0.04569494;778.00
0.10810811;-0.02070410;776.00
0.05405405;0.19240491;776.00
0.27027026;0.54007941;772.00
0.43243244;0.07644173;778.00
0.05405405;0.11680188;780.00
0.05405405;0.02107424;776.00
0.40540540;0.10733636;778.00
0.08108108;-0.31191799;778.00
0.05405405;0.00656304;772.00
0.08108108;0.11505777;778.00
0.08108108;-0.02917631;780.00
0.10810811;0.16694202;778.00
0.40540540;0.39369264;774.00
0.10810811;-0.15098204;780.00
0.24324325;-0.14067695;780.00
0.05405405;0.05537527;778.00
0.18918920;-0.16091159;772.00
0.08108108;0.00220870;778.00
0.02702703;-0.14827439;778.00
0.13513514;0.16353449;778.00
0.24324325;0.09828872;772.00
0.05405405;0.02173115;780.00
0.02702703;0.12201937;778.00
0.05405405;0.17207471;778.00
0.27027026;0.22458039;774.00
0.29729730;-0.02740170;780.00
0.08108108;0.38388371;778.00
0.05405405;-0.33650392;778.00
0.05405405;-0.01968158;778.00
0.51351351;0.46159226;778.00
0.05405405;0.03842378;778.00
0.43243244;0.11251531;776.00
0.08108108;0.15160209;776.00
0.18918920;0.20994087;776.00
0.05405405;0.06081083;778.00
0.05405405;-0.12261693;776.00
0.40540540;0.56796598;776.00
0.16216215;0.18719165;778.00
0.08108108;-0.02715725;780.00
0.10810811;-0.20645338;776.00
0.05405405;0.17216274;778.00
0.08108108;-0.03211576;776.00
0.08108108;-0.07006503;778.00
0.32432431;0.00593571;772.00
0.18918920;-0.04864600;778.00
0.02702703;-0.26331350;778.00
0.08108108;0.02583572;776.00
0.29729730;0.01378996;772.00
0.08108108;-0.15750654;778.00
0.43243244;-0.03895908;780.00
0.08108108;-0.11096476;772.00
0.24324325;0.42107844;780.00
0.64864868;0.23840550;778.00
0.05405405;-0.00878870;778.00
0.10810811;-0.22300074;774.00
0.27027026;-0.12594818;780.00
0.13513514;-0.02334887;780.00
0.16216215;-0.02782003;776.00
0.29729730;-0.16353151;778.00
0.16216215;-0.00121787;780.00
0.37837839;0.28053659;778.00
0.05405405;-0.00733463;774.00
0.02702703;-0.05044870;778.00
0.08108108;-0.05719625;778.00
0.16216215;0.35909358;778.00
0.37837839;-0.22924608;774.00
0.02702703;-0.04328922;776.00
0.29729730;0.18923399;778.00
0.16216215;-0.29001445;776.00
0.37837839;0.34339371;776.00
0.05405405;0.09654123;778.00
0.08108108;-0.02617239;778.00
0.05405405;-0.03284626;776.00
0.05405405;-0.12848796;772.00
0.08108108;0.01689268;778.00
0.18918920;0.62077171;778.00
0.08108108;0.15564531;780.00
0.45945945;0.58244216;778.00
0.24324325;-0.09294517;780.00
0.05405405;0.20855209;778.00
0.05405405;-0.00426789;776.00
0.08108108;0.25773516;776.00
0.16216215;0.19149716;776.00
0.08108108;-0.07322575;776.00
0.16216215;-0.15532382;776.00
0.05405405;0.19007359;776.00
0.16216215;-0.11641367;776.00
0.24324325;0.40777397;780.00
0.51351351;0.30549726;774.00
0.08108108;-0.20465125;776.00
0.40540540;0.08397263;776.00
0.05405405;0.07316894;776.00
0.48648649;0.26696491;776.00
0.05405405;-0.05221076;776.00
0.13513514;-0.12170383;776.00
0.35135135;0.13446328;776.00
0.13513514;0.08981448;776.00
0.10810811;-0.08475914;780.00
0.05405405;0.10594544;780.00
0.08108108;0.05212544;780.00
0.29729730;0.06477778;776.00
0.08108108;-0.06056203;776.00
0.08108108;-0.03732696;776.00
0.18918920;-0.09206461;776.00
0.02702703;0.32257861;776.00
0.05405405;-0.20230280;776.00
0.08108108;-0.01326936;776.00
0.21621622;0.13139847;776.00
0.05405405;-0.23176919;776.00
0.08108108;-0.05145219;776.00
0.05405405;-0.06492794;776.00
0.18918920;-0.00833318;772.00
0.05405405;0.12580700;776.00
0.02702703;-0.00591771;776.00
0.05405405;-0.01782986;776.00
0.13513514;-0.34897709;776.00
0.08108108;-0.02832497;780.00
0.32432431;0.62535858;776.00
0.32432431;-0.14911473;772.00
0.05405405;0.15693845;780.00
0.37837839;-0.09983011;776.00
0.05405405;-0.06367549;776.00
0.05405405;0.30224317;776.00
0.08108108;-0.14130332;780.00
0.05405405;0.01482113;780.00
0.10810811;0.21229710;772.00
0.05405405;0.03646374;776.00
0.05405405;0.06062597;776.00
0.27027026;0.21371347;780.00
0.18918920;-0.12531598;776.00
0.18918920;0.28074896;776.00
0.05405405;-0.01028210;776.00
0.05405405;0.01090580;776.00
0.10810811;0.04262364;776.00
0.21621622;-0.23506728;776.00
0.05405405;-0.45564306;780.00
0.05405405;-0.04670890;772.00
0.05405405;-0.22746307;780.00
0.10810811;-0.07129243;776.00
0.05405405;-0.08561486;776.00
0.94594598;-0.17205332;776.00
0.05405405;0.03726026;776.00
0.35135135;-0.26037389;780.00
0.05405405;0.00108783;772.00
0.05405405;-0.01629630;776.00
0.08108108;0.06560902;776.00
0.21621622;0.25719541;776.00
0.37837839;-0.28173214;772.00
0.37837839;0.59803993;776.00
0.18918920;0.23006327;776.00
0.05405405;-0.00111411;780.00
0.08108108;0.00684335;776.00
0.08108108;0.00152140;776.00
0.24324325;-0.11374331;780.00
0.18918920;-0.22746307;780.00
0.08108108;-0.05854273;780.00
0.10810811;0.11435357;776.00
0.02702703;-0.09271044;776.00
0.10810811;0.07424734;780.00
0.10810811;0.12619342;780.00
0.05405405;0.15014936;780.00
0.05405405;0.01853099;776.00
0.08108108;-0.02386512;776.00
0.08108108;0.19621496;780.00
0.05405405;-0.08157697;776.00
0.43243244;0.28851664;780.00
0.05405405;-0.13903694;772.00
0.05405405;0.12290071;776.00
0.29729730;0.25399321;780.00
0.37837839;0.15318337;776.00
0.02702703;-0.07469172;772.00
0.32432431;0.35123625;780.00
0.08108108;-0.04400576;776.00
0.05405405;-0.03698656;780.00
0.13513514;0.09459408;776.00
0.02702703;0.16024639;780.00
0.05405405;-0.02384431;780.00
0.05405405;-0.01293148;780.00
0.05405405;0.01891121;772.00
0.05405405;-0.25428665;776.00
0.05405405;-0.00768585;780.00
0.27027026;-0.22255553;780.00
0.13513514;0.11038082;776.00
0.18918920;0.27626520;780.00
0.45945945;0.52997148;780.00
0.29729730;0.26449251;780.00
0.27027026;-0.02960698;776.00
0.05405405;-0.49289778;780.00
0.21621622;0.04220421;780.00
0.21621622;-0.23851092;776.00
0.40540540;0.07013776;776.00
0.05405405;0.33375576;776.00
0.05405405;0.02127562;780.00
0.05405405;0.07383814;772.00
0.05405405;-0.05221076;776.00
0.05405405;0.06793810;780.00
0.35135135;0.15168540;776.00
0.05405405;0.13979073;776.00
0.05405405;-0.02467139;776.00
0.18918920;0.27394477;780.00
0.08108108;0.05915757;776.00
0.08108108;0.07469311;772.00
0.35135135;0.30097517;780.00
0.05405405;-0.10913033;776.00
0.35135135;0.55030453;776.00
0.05405405;0.00766764;776.00
0.18918920;0.08167209;776.00
0.05405405;0.01017160;776.00
0.02702703;-0.00301113;780.00
0.13513514;0.33919898;776.00
0.16216215;0.17293891;780.00
0.02702703;-0.35592172;780.00
0.08108108;-0.21065395;772.00
0.05405405;0.04020142;776.00
0.13513514;-0.13752954;776.00
0.45945945;0.42710781;780.00
0.32432431;-0.17897938;772.00
0.10810811;0.00754739;780.00
0.32432431;0.72442043;776.00
0.08108108;0.02044617;772.00
0.05405405;0.09016415;776.00
0.05405405;-0.02836515;776.00
0.02702703;-0.10832872;776.00
0.02702703;-0.14150898;780.00
0.08108108;0.17650780;780.00
0.05405405;-0.07719196;776.00
0.54054052;0.47480255;772.00
0.21621622;-0.17382920;780.00
0.05405405;0.05254159;776.00
0.40540540;0.45329061;780.00
0.05405405;0.02913071;772.00
0.08108108;-0.08396248;780.00
0.05405405;-0.08051421;776.00
0.08108108;-0.21548045;776.00
0.21621622;0.07330557;772.00
0.16216215;-0.14233911;780.00
0.10810811;-0.06866740;780.00
0.05405405;0.09219400;776.00
0.08108108;0.01133310;776.00
0.08108108;-0.01326936;776.00
0.08108108;0.25474951;776.00
0.21621622;0.18445201;776.00
0.13513514;-0.11032022;776.00
0.24324325;0.00911684;780.00
0.45945945;0.16485465;780.00
0.13513514;0.13591443;776.00
0.08108108;0.11019817;780.00
0.05405405;0.03181031;776.00
0.21621622;-0.14615902;776.00
0.05405405;0.04270202;776.00
0.24324325;0.17914465;780.00
0.16216215;-0.10354927;776.00
0.21621622;-0.15180948;776.00
0.35135135;0.02924556;772.00
0.08108108;-0.08157697;780.00
0.08108108;-0.02683184;780.00
0.05405405;-0.02917631;772.00
0.02702703;0.04131780;776.00
0.05405405;0.06429863;780.00
0.29729730;0.07478873;776.00
0.13513514;-0.00488717;776.00
0.37837839;0.08458125;772.00
0.05405405;0.08056908;776.00
0.05405405;-0.54140240;776.00
0.10810811;-0.01279762;772.00
0.05405405;-0.08367345;772.00
0.05405405;0.05118829;780.00
0.10810811;-0.00916879;780.00
0.27027026;0.10766569;776.00
0.24324325;-0.13073286;776.00
0.10810811;0.03330581;776.00
0.05405405;0.16215490;776.00
0.24324325;0.16445719;776.00
0.08108108;0.07367133;780.00
0.08108108;-0.01932351;780.00
0.05405405;-0.16225813;776.00
0.08108108;0.04599059;780.00
0.08108108;0.09509572;780.00
0.02702703;0.11540767;780.00
0.05405405;-0.02284386;780.00
0.08108108;-0.05854273;776.00
0.05405405;0.01482113;780.00
0.21621622;0.20570789;776.00
0.05405405;-0.02284386;776.00
0.29729730;0.07478873;776.00
0.35135135;0.16904548;776.00
0.43243244;0.31221694;780.00
0.27027026;0.21973267;772.00
0.21621622;0.41661358;776.00
0.10810811;0.12315441;776.00
0.08108108;0.15196611;780.00
0.40540540;0.24588814;776.00
0.08108108;-0.06089548;776.00
0.10810811;0.06541113;780.00
0.05405405;0.01090580;776.00
0.51351351;0.55941600;772.00
0.27027026;-0.16239314;780.00
0.08108108;-0.12896636;776.00
0.16216215;-0.10560488;776.00
0.05405405;0.07288548;772.00
0.13513514;0.24001819;776.00
0.05405405;0.00285371;780.00
0.05405405;0.02001838;780.00
0.05405405;-0.21394968;776.00
0.29729730;0.25498259;776.00
0.02702703;-0.30169538;780.00
0.08108108;0.04761152;772.00
0.67567569;0.62577081;776.00
0.16216215;-0.12975703;776.00
0.05405405;-0.01932351;772.00
0.24324325;-0.16355523;780.00
0.08108108;0.13031387;780.00
0.10810811;0.22245507;776.00
0.21621622;0.01895207;772.00
0.05405405;0.19469239;776.00
0.05405405;-0.53342175;776.00
0.35135135;-0.05860237;776.00
0.08108108;-0.15202938;776.00
0.05405405;0.12851274;776.00
0.05405405;-0.11572769;776.00
0.05405405;-0.00281405;772.00
0.29729730;0.18966892;776.00
0.10810811;0.06967784;780.00
0.05405405;0.01998608;780.00
0.05405405;0.26789865;772.00
0.48648649;0.54096419;776.00
0.45945945;0.47473752;780.00
0.08108108;-0.12910299;780.00
0.05405405;0.15186960;772.00
0.75675678;-0.06786484;780.00
0.05405405;-0.08359625;776.00
0.02702703;0.14413039;780.00
0.21621622;0.10106567;776.00
0.08108108;0.00813741;776.00
0.21621622;0.25768062;776.00
0.16216215;-0.02935229;780.00
0.05405405;0.13680981;776.00
0.16216215;-0.01876955;780.00
0.10810811;-0.08001186;780.00
0.05405405;-0.02989843;776.00
0.18918920;0.46124732;780.00
0.02702703;-0.32863069;780.00
0.05405405;-0.02873462;780.00
0.08108108;0.03824304;776.00
0.16216215;-0.16071461;776.00
0.29729730;0.29587746;780.00
0.27027026;0.44045633;776.00
0.08108108;0.00220870;772.00
0.08108108;0.16453502;780.00
0.05405405;0.03304604;776.00
0.08108108;0.17340967;776.00
0.54054052;0.78684849;776.00
0.43243244;0.37200600;776.00
0.05405405;0.55815327;776.00
0.05405405;-0.12440836;780.00
0.08108108;0.09607399;776.00
0.35135135;0.21938744;780.00
0.37837839;0.35910276;780.00
0.02702703;-0.08683287;776.00
0.24324325;-0.15286401;772.00
0.21621622;0.14222796;780.00
0.05405405;-0.06739660;780.00
0.54054052;0.53919113;776.00
0.05405405;0.13812493;776.00
0.24324325;0.06206157;776.00
0.05405405;0.09219400;780.00
0.08108108;-0.03284626;780.00
0.05405405;-0.02284386;776.00
0.08108108;0.00477373;776.00
0.32432431;0.32008985;780.00
0.21621622;-0.18813042;776.00
0.18918920;0.41857904;776.00
0.02702703;-0.09877410;780.00
0.13513514;-0.08784942;780.00
0.13513514;-0.10354927;776.00
0.08108108;0.06296064;776.00
0.05405405;-0.02388420;780.00
0.08108108;-0.08732879;776.00
0.05405405;0.20489967;772.00
0.13513514;0.02027851;780.00
0.10810811;0.06975587;776.00
0.05405405;0.12851274;776.00
0.05405405;-0.00784315;772.00
0.18918920;-0.14136198;780.00
0.05405405;-0.01028210;780.00
0.56756759;0.81676978;776.00
0.08108108;0.11264432;776.00
0.05405405;0.03097188;780.00
0.08108108;-0.15842107;780.00
0.05405405;-0.07684171;776.00
0.37837839;0.14768802;776.00
0.05405405;0.23265354;780.00
0.05405405;0.23517898;776.00
0.05405405;0.04020142;776.00
0.02702703;-0.43456489;776.00
0.18918920;0.17424372;780.00
0.05405405;0.08795869;772.00
0.32432431;0.27998620;776.00
0.54054052;0.00145401;776.00
0.08108108;-0.03732696;776.00
0.05405405;0.16372316;772.00
0.05405405;-0.07043358;780.00
0.08108108;-0.01326936;776.00
0.37837839;0.01344898;776.00
0.05405405;-0.27376598;780.00
0.05405405;0.01891121;776.00
0.10810811;-0.16900583;776.00
0.08108108;0.02565211;776.00
0.10810811;-0.04238404;780.00
0.10810811;-0.06258447;776.00
0.13513514;0.01134168;776.00
0.35135135;0.28905323;772.00
0.24324325;0.07241222;776.00
0.05405405;-0.05388161;776.00
0.08108108;0.03390052;776.00
0.24324325;0.47909972;776.00
0.05405405;-0.07719196;776.00
0.05405405;0.03282779;780.00
0.08108108;0.17514533;772.00
0.27027026;0.41167271;776.00
0.08108108;-0.04632807;776.00
0.08108108;0.03359473;780.00
0.05405405;0.10943330;776.00
0.05405405;-0.02384431;772.00
0.18918920;-0.06866488;780.00
0.05405405;-0.15660283;776.00
0.45945945;0.27730495;776.00
0.35135135;0.35619676;776.00
0.18918920;-0.16289707;780.00
0.40540540;0.36279655;780.00
0.16216215;-0.15236983;776.00
0.05405405;0.23048393;780.00
0.32432431;0.15381818;776.00
0.08108108;0.05646819;776.00
0.27027026;0.42967135;772.00
0.05405405;-0.01932351;780.00
0.37837839;0.18631969;776.00
0.05405405;0.16713361;776.00
0.24324325;-0.20304997;772.00
0.24324325;0.67379189;780.00
0.05405405;-0.08820934;776.00
0.08108108;0.10594544;776.00
0.10810811;0.08814759;780.00
0.08108108;-0.00233914;780.00
0.29729730;0.44558978;780.00
0.05405405;0.00656304;776.00
0.62162161;0.56861335;780.00
0.05405405;0.09290384;776.00
0.32432431;0.38127497;780.00
0.27027026;-0.08521103;772.00
0.43243244;0.03156428;780.00
0.08108108;-0.02268874;780.00
0.43243244;0.68179685;780.00
0.05405405;0.03824304;776.00
0.32432431;0.05007534;780.00
0.32432431;-0.19720329;776.00
0.48648649;0.57332975;780.00
0.08108108;-0.04587810;772.00
0.16216215;-0.16901587;780.00
0.02702703;-0.20166102;780.00
0.18918920;0.23146731;776.00
0.05405405;0.14471488;772.00
0.32432431;0.43024918;776.00
0.02702703;-0.05220298;776.00
0.10810811;0.01217064;780.00
0.13513514;-0.04704648;776.00
0.05405405;0.01133310;780.00
0.08108108;-0.05158226;776.00
0.16216215;-0.09205296;772.00
0.05405405;0.11420336;776.00
0.43243244;0.32405594;776.00
0.05405405;0.09597826;776.00
0.05405405;0.07094257;776.00
0.05405405;0.00025270;780.00
0.21621622;-0.11625003;780.00
0.29729730;-0.12872700;776.00
0.43243244;0.62884814;776.00
0.18918920;0.29205027;776.00
0.37837839;0.04826416;780.00
0.05405405;-0.01932351;776.00
0.02702703;-0.35592172;780.00
0.05405405;-0.02836515;776.00
0.05405405;0.07903524;776.00
0.05405405;0.02001838;776.00
0.32432431;0.50137496;780.00
0.13513514;-0.06580091;780.00
0.05405405;-0.09186250;772.00
0.32432431;-0.28156242;776.00
0.05405405;0.05462828;776.00
0.37837839;0.30908895;776.00
0.16216215;0.44619611;776.00
0.08108108;-0.08157697;780.00
0.10810811;0.05715115;776.00
0.43243244;0.32865429;776.00
0.27027026;-0.15432623;772.00
0.05405405;-0.02985874;780.00
0.05405405;-0.07034516;776.00
0.08108108;0.02801534;776.00
0.43243244;0.30983531;772.00
0.21621622;0.26380110;776.00
0.16216215;-0.03270788;776.00
0.05405405;-0.04115402;780.00
0.18918920;0.23982258;780.00
0.10810811;0.00682137;780.00
0.05405405;-0.09868977;776.00
0.08108108;0.17101017;772.00
0.05405405;-0.01028210;776.00
0.24324325;-0.01880749;776.00
0.05405405;0.12986933;776.00
0.16216215;-0.14396527;772.00
0.08108108;0.09498035;780.00
0.40540540;0.32658541;776.00
0.02702703;0.04242305;776.00
0.16216215;-0.04593170;776.00
0.13513514;-0.16373539;776.00
0.05405405;0.01918603;776.00
0.05405405;-0.09388245;780.00
0.59459460;0.64988905;776.00
0.05405405;-0.23112942;780.00
0.35135135;0.35619676;780.00
0.08108108;-0.15632732;776.00
0.02702703;0.12666339;776.00
0.05405405;0.19479723;776.00
0.05405405;-0.00977614;776.00
0.13513514;0.31659767;776.00
0.05405405;0.10288653;780.00
0.08108108;0.01610291;776.00
0.08108108;-0.08517819;776.00
0.64864868;-0.28467244;776.00
0.35135135;0.29968217;776.00
0.27027026;-0.04526306;776.00
0.10810811;0.23678653;776.00
0.05405405;-0.05896208;772.00
0.05405405;0.16133033;776.00
0.05405405;0.09683321;776.00
0.05405405;-0.01480340;776.00
0.27027026;-0.15138370;772.00
0.05405405;0.07491261;776.00
0.24324325;0.09708001;776.00
0.05405405;0.05398937;772.00
0.32432431;0.69284934;776.00
0.37837839;0.32482859;776.00
0.32432431;0.14916483;776.00
0.05405405;0.19521227;772.00
0.05405405;0.12851274;772.00
0.29729730;0.14133403;776.00
0.43243244;0.31409976;776.00
0.21621622;-0.14649846;772.00
0.45945945;0.35881305;776.00
0.05405405;-0.01585730;780.00
0.40540540;0.08527834;780.00
0.08108108;-0.07213203;776.00
0.51351351;0.16736645;780.00
0.05405405;0.14958934;776.00
0.13513514;-0.04509246;776.00
0.27027026;0.03528234;776.00
0.05405405;-0.01185542;780.00
0.40540540;0.36485785;776.00
0.02702703;0.06085236;776.00
0.05405405;0.07905789;776.00
0.13513514;-0.16167282;780.00
0.08108108;0.08814759;776.00
0.40540540;-0.00556491;776.00
0.24324325;0.08135587;776.00
0.05405405;0.22393553;780.00
0.05405405;-0.00938809;776.00
0.05405405;-0.03757438;776.00
0.51351351;0.47294685;776.00
0.40540540;0.34069562;780.00
0.05405405;-0.53128797;776.00
0.05405405;-0.03698656;776.00
0.29729730;0.24238813;776.00
0.32432431;0.82877523;780.00
0.21621622;-0.17100996;776.00
0.02702703;-0.24194811;776.00
0.08108108;-0.03288547;776.00
0.54054052;0.25295013;772.00
0.40540540;-0.18979652;776.00
0.24324325;0.65196526;776.00
0.05405405;0.03354849;780.00
0.21621622;0.06761724;776.00
0.08108108;-0.09626043;772.00
0.08108108;0.06201315;776.00
0.05405405;-0.13822915;776.00
0.21621622;0.61016726;776.00
0.37837839;-0.10329950;772.00
0.05405405;0.00450258;776.00
0.02702703;-0.40795639;776.00
0.10810811;0.18693550;772.00
0.05405405;0.13680385;780.00
0.08108108;0.10160292;780.00
0.05405405;-0.34764495;776.00
0.08108108;0.01880240;772.00
0.18918920;0.37271315;776.00
0.05405405;-0.04983328;776.00
0.29729730;-0.19433913;776.00
0.05405405;0.11967519;780.00
0.08108108;0.14639445;780.00
0.27027026;-0.06957138;776.00
0.05405405;0.22567904;776.00
0.21621622;-0.12131636;776.00
0.05405405;0.05114108;776.00
0.16216215;-0.03701761;780.00
0.05405405;-0.06427968;772.00
0.21621622;0.28272957;776.00
0.02702703;0.16772880;776.00
0.05405405;-0.05293270;780.00
0.27027026;0.42928997;776.00
0.37837839;-0.03386499;776.00
0.05405405;0.56670940;780.00
0.13513514;-0.15982774;776.00
0.10810811;-0.04261991;776.00
0.05405405;0.10760757;780.00
0.05405405;0.12851274;780.00
0.05405405;-0.27282259;780.00
0.18918920;-0.12015055;772.00
0.05405405;0.14051241;780.00
0.37837839;0.80813605;776.00
0.35135135;0.18915650;780.00
0.29729730;-0.10787200;776.00
0.05405405;-0.00771942;776.00
0.24324325;-0.08955371;776.00
0.05405405;0.11524409;780.00
0.10810811;-0.10545257;780.00
0.08108108;-0.02552327;780.00
0.43243244;0.37728098;780.00
0.45945945;0.73674130;776.00
0.05405405;-0.02891697;776.00
0.05405405;0.03304604;780.00
0.51351351;0.79341841;780.00
0.29729730;0.48955259;772.00
0.32432431;-0.04179958;780.00
0.27027026;0.16445719;776.00
0.08108108;-0.01247425;780.00
0.05405405;0.07518848;776.00
0.27027026;0.40845871;776.00
0.02702703;0.13031387;780.00
0.02702703;0.26918501;780.00
0.02702703;-0.09414492;772.00
0.08108108;-0.03217146;780.00
0.05405405;-0.46589354;776.00
0.05405405;-0.24598004;780.00
0.24324325;0.44219369;776.00
0.10810811;-0.09769768;776.00
0.08108108;-0.01485739;780.00
0.29729730;0.26971975;772.00
0.05405405;-0.02352936;780.00
0.08108108;0.06296064;776.00
0.45945945;0.27186269;780.00
0.05405405;0.05097152;776.00
0.08108108;0.01307223;780.00
0.16216215;0.37437534;780.00
0.08108108;0.02402057;780.00
0.18918920;0.03245140;776.00
0.08108108;0.03359473;780.00
0.08108108;0.05646819;776.00
0.05405405;-0.11153849;772.00
0.16216215;-0.04396044;772.00
0.02702703;0.06787525;780.00
0.05405405;0.08772054;776.00
0.24324325;0.06133341;776.00
0.21621622;0.32036930;772.00
0.37837839;-0.27384400;780.00
0.29729730;-0.17833444;780.00
0.02702703;-0.03922904;772.00
0.05405405;0.05448529;776.00
0.05405405;-0.65744972;776.00
0.18918920;0.20449436;776.00
0.24324325;0.44489464;772.00
0.08108108;0.17364746;780.00
0.08108108;0.02955849;780.00
0.08108108;0.06482372;772.00
0.05405405;0.10668597;776.00
0.05405405;-0.01894545;780.00
0.05405405;-0.37821877;780.00
0.05405405;-0.02873462;776.00
0.05405405;-0.07564562;776.00
0.10810811;-0.07288656;776.00
0.05405405;0.25952366;780.00
0.27027026;0.45502809;776.00
0.35135135;0.09277436;780.00
0.05405405;0.07943645;780.00
0.29729730;0.16254434;776.00
0.21621622;0.47969982;780.00
0.05405405;0.14289728;776.00
0.02702703;0.12495131;776.00
0.08108108;0.14919040;776.00
0.05405405;-0.01932351;776.00
0.08108108;-0.05595087;776.00
0.37837839;0.72915417;776.00
0.08108108;-0.06094253;772.00
0.05405405;-0.06895502;780.00
0.40540540;0.21908024;776.00
0.08108108;-0.01480340;776.00
0.13513514;-0.07682512;772.00
0.08108108;0.12452558;776.00
0.05405405;0.04258604;776.00
0.18918920;-0.15755410;772.00
0.08108108;-0.01932351;772.00
0.05405405;-0.00322098;776.00
0.08108108;-0.04369831;776.00
0.05405405;0.13435793;772.00
0.05405405;0.17663001;776.00
0.05405405;-0.18715452;776.00
0.10810811;0.28830272;780.00
0.05405405;-0.02284386;772.00
0.21621622;0.24692771;776.00
0.13513514;-0.12825492;780.00
0.16216215;-0.20437318;776.00
0.70270270;0.47542688;776.00
0.05405405;-0.09649184;780.00
0.08108108;0.05544642;780.00
0.05405405;0.10032090;780.00
0.08108108;0.03359473;776.00
0.18918920;0.13466688;776.00
0.48648649;0.15358725;776.00
0.45945945;-0.11990696;776.00
0.05405405;-0.09294073;776.00
0.05405405;0.08901475;776.00
0.13513514;0.34833854;776.00
0.05405405;-0.06592638;772.00
0.18918920;-0.00165271;776.00
0.05405405;0.10822416;776.00
0.32432431;0.47337204;776.00
0.05405405;0.00656304;772.00
0.05405405;-0.06800856;776.00
0.05405405;0.04215826;780.00
0.29729730;0.31734875;780.00
0.05405405;0.19116348;776.00
0.32432431;-0.27185586;780.00
0.08108108;-0.18804066;776.00
0.37837839;0.44280314;776.00
0.05405405;0.00174608;772.00
0.05405405;0.09947011;776.00
0.18918920;-0.01764672;780.00
0.02702703;-0.04416400;780.00
0.02702703;-0.03379926;780.00
0.05405405;-0.08561486;776.00
0.91891891;-0.17508483;780.00
0.45945945;-0.33985317;772.00
0.37837839;0.10354228;780.00
0.05405405;-0.07001627;780.00
0.29729730;0.12254871;776.00
0.05405405;0.11761629;776.00
0.05405405;0.25875601;776.00
0.35135135;0.80428797;776.00
0.27027026;0.45822525;780.00
0.05405405;0.02478820;772.00
0.02702703;-0.02672995;776.00
0.05405405;-0.05311185;776.00
0.13513514;-0.03756654;776.00
0.21621622;0.10106567;776.00
0.35135135;0.22330710;776.00
0.08108108;-0.30229032;780.00
0.24324325;-0.32255152;776.00
0.05405405;0.23731536;776.00
0.72972971;0.18805656;776.00
0.05405405;-0.13867870;776.00
0.08108108;0.06081083;776.00
0.05405405;-0.07814519;780.00
0.29729730;0.09062252;776.00
0.05405405;-0.12078755;780.00
0.29729730;0.62222123;776.00
0.05405405;0.26614580;776.00
0.05405405;0.11940052;780.00
0.37837839;0.36740148;780.00
0.40540540;0.59704906;776.00
0.05405405;0.07426520;776.00
0.08108108;-0.06766838;780.00
0.05405405;0.16822116;776.00
0.16216215;-0.05232672;776.00
0.10810811;0.13805225;776.00
0.10810811;-0.00556888;780.00
0.16216215;-0.04773939;776.00
0.08108108;-0.11586653;776.00
0.51351351;0.26565877;780.00
0.51351351;0.61711061;776.00
0.05405405;0.12214893;776.00
0.27027026;0.10802532;776.00
0.05405405;0.03427111;780.00
0.05405405;-0.31649584;772.00
0.05405405;0.27477324;776.00
0.02702703;-0.05476974;776.00
0.24324325;-0.17582595;780.00
0.05405405;0.03347334;772.00
0.37837839;0.60024464;776.00
0.40540540;0.07088114;780.00
0.08108108;-0.02715725;780.00
0.08108108;-0.10943812;776.00
0.05405405;-0.06739660;776.00
0.05405405;-0.03455672;780.00
0.21621622;-0.06192329;780.00
0.10810811;-0.28143999;780.00
0.37837839;0.03985687;776.00
