Real;Predicted;Time (us)
0.13513514;0.26496020;12.00
0.13513514;-0.17139535;12.00
0.37837839;0.62888378;12.00
0.05405405;0.12284404;12.00
0.59459460;0.46064195;12.00
0.13513514;0.10735381;16.00
0.21621622;-0.35636190;12.00
0.08108108;0.20018631;8.00
0.24324325;0.42884290;12.00
0.13513514;-0.22110161;12.00
0.05405405;0.12715417;8.00
0.08108108;-0.09223096;12.00
0.35135135;0.05617495;12.00
0.08108108;0.14620835;12.00
0.13513514;-0.28518993;12.00
0.05405405;0.15530102;12.00
0.18918920;0.00023825;8.00
0.13513514;0.10863101;16.00
0.05405405;-0.15822162;12.00
0.05405405;-0.14227635;16.00
0.10810811;-0.25760025;12.00
0.05405405;0.24485120;12.00
0.05405405;0.06530084;12.00
0.13513514;-0.18019454;12.00
0.05405405;0.14477935;12.00
0.21621622;0.37377200;16.00
0.13513514;-0.28313193;12.00
0.08108108;0.13650008;12.00
0.05405405;0.22621737;8.00
0.10810811;0.27631354;8.00
0.10810811;0.21921889;12.00
0.43243244;-0.18273063;12.00
0.10810811;0.28647146;12.00
0.05405405;0.06918810;12.00
0.05405405;-0.11145271;12.00
0.05405405;0.15824616;8.00
0.43243244;-0.60660350;12.00
0.05405405;-0.03144194;12.00
0.16216215;-0.46978089;12.00
0.21621622;-0.42952654;12.00
0.27027026;0.19574672;12.00
0.08108108;0.26199442;12.00
0.08108108;-0.20560336;8.00
0.24324325;-0.00317271;12.00
0.24324325;-0.23358881;12.00
0.10810811;-0.01108536;12.00
0.05405405;0.22113246;8.00
0.29729730;0.02045424;12.00
0.05405405;-0.11145271;12.00
0.35135135;-0.14296786;12.00
0.08108108;0.16314925;12.00
0.05405405;0.08828852;8.00
0.08108108;0.13344003;12.00
0.05405405;0.12181851;12.00
0.21621622;0.27645111;12.00
0.02702703;-0.05608323;8.00
0.45945945;0.57942581;12.00
0.32432431;0.37778962;12.00
0.16216215;-0.02268821;12.00
0.54054052;-0.11163955;12.00
0.10810811;0.13798128;8.00
0.08108108;0.05306181;12.00
0.05405405;0.07677761;12.00
0.08108108;0.14505237;8.00
0.21621622;-0.23651944;12.00
0.05405405;0.08236386;12.00
0.27027026;-0.33831775;12.00
0.27027026;0.60936129;12.00
0.35135135;-0.09122330;8.00
0.05405405;0.10565057;8.00
0.48648649;0.43104321;12.00
0.05405405;0.12374553;12.00
0.08108108;-0.38699734;12.00
0.27027026;-0.36178929;12.00
0.08108108;0.13882442;8.00
0.02702703;0.18011345;12.00
0.40540540;-0.51137459;8.00
0.05405405;-0.01634108;12.00
0.05405405;-0.15982346;12.00
0.59459460;0.48919424;12.00
0.48648649;0.50571769;16.00
0.18918920;0.16343373;12.00
0.05405405;0.09561625;12.00
0.02702703;0.06235372;12.00
0.05405405;0.11899998;12.00
0.37837839;0.27123758;12.00
0.05405405;-0.08094419;12.00
0.05405405;0.12365032;16.00
0.05405405;-0.02507551;12.00
0.54054052;-0.17204611;8.00
0.08108108;0.00798890;8.00
0.05405405;0.14549111;12.00
0.51351351;-0.49940112;16.00
0.05405405;0.21794438;12.00
0.18918920;-0.00434341;8.00
0.08108108;0.16499063;12.00
0.05405405;0.07586223;12.00
0.35135135;0.31722221;12.00
0.05405405;-0.09623212;12.00
0.08108108;-0.12069735;8.00
0.10810811;-0.10720174;12.00
0.37837839;-0.47106373;16.00
0.08108108;0.12952685;12.00
0.05405405;0.26614505;12.00
0.48648649;-0.24076620;16.00
0.08108108;0.12028892;12.00
0.05405405;-0.21258049;12.00
0.18918920;-0.15110767;8.00
0.10810811;0.27234456;8.00
0.08108108;0.17899558;12.00
0.05405405;-0.13278073;12.00
0.05405405;-0.18919253;8.00
0.24324325;0.28966284;12.00
0.16216215;-0.01492876;12.00
0.08108108;-0.12162364;12.00
0.02702703;-0.04501514;12.00
0.05405405;0.07698027;16.00
0.13513514;0.04373322;16.00
0.05405405;0.21901116;12.00
0.05405405;0.11099170;12.00
0.32432431;0.33585522;8.00
0.02702703;-0.07877279;12.00
0.37837839;0.35883084;16.00
0.78378379;-0.41567653;12.00
0.05405405;-0.07637134;8.00
0.18918920;-0.20503405;12.00
0.64864868;0.46039233;12.00
0.05405405;0.08701257;12.00
0.08108108;0.13071865;8.00
0.13513514;0.27419391;12.00
0.18918920;0.22772032;16.00
0.37837839;-0.40211093;12.00
0.32432431;0.71873510;8.00
0.02702703;-0.18254806;12.00
0.27027026;0.30244344;12.00
0.02702703;0.01395351;12.00
0.08108108;0.12361607;12.00
0.05405405;0.09466183;12.00
0.24324325;-0.41413453;12.00
0.48648649;-0.26263210;12.00
0.16216215;-0.40653226;12.00
0.32432431;-0.32028812;12.00
0.08108108;0.10521028;12.00
0.08108108;-0.16011226;12.00
0.32432431;-0.16962071;12.00
0.29729730;-0.24708714;12.00
0.54054052;-0.21237481;8.00
0.08108108;-0.07148071;12.00
0.40540540;-0.23410963;12.00
0.29729730;0.24177906;12.00
0.05405405;0.01404790;8.00
0.16216215;0.28225100;8.00
0.05405405;0.12456848;12.00
0.27027026;-0.04646644;12.00
0.05405405;0.11437237;12.00
0.56756759;-0.28666404;12.00
0.32432431;-0.27291495;8.00
0.05405405;0.10355350;12.00
0.05405405;0.16320767;12.00
0.08108108;0.16059370;12.00
0.08108108;0.41059729;12.00
0.08108108;0.11836448;12.00
0.35135135;-0.54331923;12.00
0.29729730;0.19557640;8.00
0.18918920;0.28567022;12.00
0.10810811;0.15984774;16.00
0.05405405;-0.15502943;12.00
0.24324325;0.30132598;8.00
0.24324325;0.04634755;12.00
0.27027026;-0.29949594;12.00
0.05405405;0.03845126;12.00
0.02702703;0.37739724;12.00
0.24324325;0.23630902;12.00
0.29729730;0.25053146;12.00
0.94594598;0.34100825;12.00
0.43243244;-0.42157647;16.00
0.54054052;0.48791426;12.00
0.08108108;-0.20605370;12.00
0.10810811;0.30268049;12.00
0.02702703;-0.05405439;12.00
0.05405405;0.11456551;8.00
0.21621622;-0.52498186;12.00
0.05405405;-0.21014287;12.00
0.21621622;-0.40391299;12.00
0.16216215;-0.08723038;12.00
0.18918920;-0.26230258;12.00
0.08108108;0.11672401;12.00
0.10810811;0.13124846;8.00
0.40540540;0.02408380;12.00
0.16216215;-0.02418732;12.00
0.27027026;-0.35648802;12.00
0.32432431;-0.34944358;12.00
0.18918920;0.26072556;12.00
0.05405405;0.18181194;12.00
0.16216215;-0.15446068;12.00
0.56756759;0.46152499;12.00
0.02702703;0.19869138;12.00
0.48648649;-0.57378107;16.00
0.18918920;0.16429055;12.00
0.72972971;-0.52239949;8.00
0.29729730;0.24049884;12.00
0.05405405;0.14170662;12.00
0.32432431;0.01855252;8.00
0.02702703;-0.14736462;12.00
0.05405405;0.26534134;16.00
0.16216215;0.25393701;12.00
0.21621622;0.21964747;8.00
0.32432431;-0.50494623;16.00
0.05405405;0.16919655;12.00
0.05405405;0.22068162;12.00
0.10810811;-0.18690690;8.00
0.05405405;0.06613490;16.00
0.13513514;0.01252519;12.00
0.08108108;0.11898489;12.00
0.29729730;-0.25465497;8.00
0.05405405;0.01077445;12.00
0.37837839;0.36012387;12.00
0.08108108;0.13344003;8.00
0.05405405;0.10926214;12.00
0.08108108;0.13669877;12.00
0.27027026;0.33173278;12.00
0.08108108;0.13689762;12.00
0.48648649;-0.09841585;12.00
0.29729730;-0.45413211;8.00
0.05405405;-0.00320072;12.00
0.05405405;0.41550371;12.00
0.18918920;-0.12657104;12.00
0.05405405;0.11796446;12.00
0.08108108;0.22426698;12.00
0.05405405;0.15303646;8.00
0.05405405;0.26614505;8.00
0.05405405;-0.07745955;12.00
0.08108108;0.13111632;12.00
0.05405405;0.01110661;12.00
0.05405405;0.15179375;12.00
0.16216215;-0.47626582;8.00
0.05405405;0.24804848;12.00
0.48648649;0.34567899;12.00
0.05405405;0.21668160;12.00
0.05405405;0.14037970;12.00
0.05405405;-0.16864400;16.00
0.08108108;0.09417694;12.00
0.05405405;0.15824616;12.00
0.05405405;0.14828692;8.00
0.48648649;0.17468110;12.00
0.08108108;-0.33343661;12.00
0.35135135;-0.12764765;12.00
0.29729730;0.54066426;12.00
0.08108108;0.23979132;16.00
0.24324325;0.17321156;12.00
0.08108108;0.18330510;12.00
0.08108108;0.04669808;12.00
0.05405405;0.05836511;12.00
0.05405405;0.15588674;12.00
0.13513514;-0.28047463;12.00
0.08108108;0.17462218;12.00
0.05405405;-0.12333609;8.00
0.05405405;0.08432163;8.00
0.18918920;-0.24864838;12.00
0.35135135;0.53414762;12.00
0.21621622;0.27893692;8.00
0.10810811;-0.18533492;12.00
0.05405405;0.14549111;12.00
0.05405405;0.12124240;12.00
0.05405405;0.13604100;8.00
0.08108108;0.12879211;12.00
0.10810811;0.51325190;12.00
0.05405405;0.21316694;12.00
0.05405405;0.04979235;12.00
0.08108108;0.10703010;12.00
0.48648649;-0.36226335;8.00
0.08108108;0.26884586;12.00
0.05405405;0.09064814;8.00
0.08108108;0.02847653;12.00
0.05405405;0.04514780;16.00
0.18918920;-0.09402850;16.00
0.35135135;0.41356477;12.00
1.00000000;0.48086807;12.00
0.08108108;0.12839468;16.00
0.29729730;-0.15704997;12.00
0.10810811;-0.18376307;12.00
0.29729730;-0.05669228;12.00
0.02702703;-0.10128362;12.00
0.05405405;0.11493685;8.00
0.05405405;0.26608825;12.00
0.05405405;0.11291813;12.00
0.43243244;0.31253731;12.00
0.08108108;0.15824616;12.00
0.05405405;0.28221911;12.00
0.02702703;0.35510644;8.00
0.02702703;-0.00754637;12.00
0.05405405;0.07182850;8.00
0.05405405;0.06281612;12.00
0.05405405;0.14127454;12.00
0.13513514;-0.15560821;16.00
0.13513514;0.22732331;8.00
0.05405405;0.03710731;12.00
0.08108108;-0.17875062;12.00
0.16216215;-0.22987869;12.00
0.05405405;0.10647502;12.00
0.16216215;-0.47463778;12.00
0.08108108;0.18294117;12.00
0.08108108;0.01113944;12.00
0.32432431;0.33060047;12.00
0.48648649;0.44475546;12.00
0.10810811;-0.07118230;8.00
0.13513514;0.08510912;12.00
0.32432431;0.39033076;12.00
0.05405405;0.10173745;12.00
0.05405405;-0.00124174;12.00
0.05405405;0.12430296;12.00
0.37837839;-0.54331923;12.00
0.18918920;0.09969589;12.00
0.05405405;0.30687431;12.00
0.16216215;-0.21492551;8.00
0.08108108;0.13497011;16.00
0.67567569;-0.12856832;16.00
0.05405405;0.18175361;12.00
0.08108108;0.13669877;16.00
0.05405405;0.08042547;12.00
0.05405405;0.55030757;12.00
0.08108108;0.13417563;8.00
0.10810811;0.36882791;12.00
0.08108108;-0.09930928;12.00
0.05405405;0.15530102;12.00
0.05405405;0.05422346;12.00
0.05405405;0.14233693;12.00
0.05405405;-0.23144835;12.00
0.05405405;0.09166112;8.00
0.05405405;0.11755151;12.00
0.08108108;-0.18332672;16.00
0.05405405;0.35128862;8.00
0.08108108;0.08983281;12.00
0.37837839;-0.29897434;12.00
0.32432431;-0.22806773;12.00
0.13513514;-0.08127575;12.00
0.05405405;-0.01770701;16.00
0.05405405;0.32105875;12.00
